CollectionYearRange,Parent_Org_Code,Parent_Org_Name,Org_Code,Org_ONS_Code,Org_Name,Age_Band,Data_Notes,Indicator,Unit,Value
2019-20,J,South East,11,E10000002,Buckinghamshire,25-64,,Eligible_Population_LA,Number,146786
2019-20,J,South East,21,E10000011,East Sussex,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,J,South East,21,E10000011,East Sussex,25-64,,Coverage_LA,%,74.6943532309136
2019-20,J,South East,21,E10000011,East Sussex,25-64,,Eligible_Population_LA,Number,136432
2019-20,J,South East,21,E10000011,East Sussex,25-64,,Coverage_REGION,%,73.371187059832
2019-20,J,South East,29,E10000016,Kent,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,J,South East,29,E10000016,Kent,25-64,,Coverage_REGION,%,73.371187059832
2019-20,J,South East,29,E10000016,Kent,25-64,,Coverage_LA,%,74.6887925573538
2019-20,J,South East,29,E10000016,Kent,25-64,,Eligible_Population_LA,Number,402545
2019-20,J,South East,00LC,E06000035,Medway,25-64,,Coverage_REGION,%,73.371187059832
2019-20,J,South East,00LC,E06000035,Medway,25-64,,Coverage_LA,%,72.9119055392317
2019-20,J,South East,00LC,E06000035,Medway,25-64,,Eligible_Population_LA,Number,73512
2019-20,J,South East,00LC,E06000035,Medway,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,J,South East,00MC,E06000038,Reading,25-64,,Coverage_LA,%,63.4375117247588
2019-20,J,South East,00MC,E06000038,Reading,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,J,South East,00MC,E06000038,Reading,25-64,,Coverage_REGION,%,73.371187059832
2019-20,J,South East,00MC,E06000038,Reading,25-64,,Eligible_Population_LA,Number,53306
2019-20,J,South East,00MD,E06000039,Slough,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,J,South East,00MD,E06000039,Slough,25-64,,Coverage_REGION,%,73.371187059832
2019-20,J,South East,00MD,E06000039,Slough,25-64,,Coverage_LA,%,66.4852752880922
2019-20,J,South East,00MD,E06000039,Slough,25-64,,Eligible_Population_LA,Number,46860
2019-20,J,South East,43,E10000030,Surrey,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,J,South East,43,E10000030,Surrey,25-64,,Coverage_LA,%,72.9800448997371
2019-20,J,South East,43,E10000030,Surrey,25-64,,Eligible_Population_LA,Number,328287
2019-20,J,South East,43,E10000030,Surrey,25-64,,Coverage_REGION,%,73.371187059832
2019-20,J,South East,00MB,E06000037,West Berkshire,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,J,South East,00MB,E06000037,West Berkshire,25-64,,Coverage_REGION,%,73.371187059832
2019-20,J,South East,00MB,E06000037,West Berkshire,25-64,,Coverage_LA,%,76.7619269800537
2019-20,J,South East,00MB,E06000037,West Berkshire,25-64,,Eligible_Population_LA,Number,42865
2019-20,J,South East,45,E10000032,West Sussex,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,J,South East,45,E10000032,West Sussex,25-64,,Coverage_REGION,%,73.371187059832
2019-20,J,South East,45,E10000032,West Sussex,25-64,,Coverage_LA,%,74.7547436999301
2019-20,J,South East,45,E10000032,West Sussex,25-64,,Eligible_Population_LA,Number,224561
2019-20,J,South East,00ME,E06000040,Windsor and Maidenhead,25-64,,Coverage_REGION,%,73.371187059832
2019-20,J,South East,00ME,E06000040,Windsor and Maidenhead,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,J,South East,00ME,E06000040,Windsor and Maidenhead,25-64,,Coverage_LA,%,72.4782698914071
2019-20,J,South East,00ME,E06000040,Windsor and Maidenhead,25-64,,Eligible_Population_LA,Number,43373
2019-20,J,South East,00MF,E06000041,Wokingham,25-64,,Eligible_Population_LA,Number,47862
2019-20,J,South East,00MF,E06000041,Wokingham,25-64,,Coverage_REGION,%,73.371187059832
2019-20,J,South East,00MF,E06000041,Wokingham,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,J,South East,00MF,E06000041,Wokingham,25-64,,Coverage_LA,%,75.4815929129581
2019-20,K,South West,00HA,E06000022,Bath and North East Somerset,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,K,South West,00HA,E06000022,Bath and North East Somerset,25-64,,Coverage_REGION,%,74.8631355451225
2019-20,K,South West,00HA,E06000022,Bath and North East Somerset,25-64,,Coverage_LA,%,75.2817291705154
2019-20,K,South West,00HA,E06000022,Bath and North East Somerset,25-64,,Eligible_Population_LA,Number,48717
2019-20,K,South West,00HQ,E06000058,"Bournemouth, Christchurch and Poole",25-64,"On 1st April 2019 Bournemouth, Poole and Christchurch (part of Dorset) merged to form Bournemouth, Christchurch and Poole LA. This change has been applied to the data from 31st March 2019 onwards.",Coverage_ENGLAND,%,72.1763696841112
2019-20,K,South West,00HQ,E06000058,"Bournemouth, Christchurch and Poole",25-64,"On 1st April 2019 Bournemouth, Poole and Christchurch (part of Dorset) merged to form Bournemouth, Christchurch and Poole LA. This change has been applied to the data from 31st March 2019 onwards.",Coverage_REGION,%,74.8631355451225
2019-20,K,South West,00HQ,E06000058,"Bournemouth, Christchurch and Poole",25-64,"On 1st April 2019 Bournemouth, Poole and Christchurch (part of Dorset) merged to form Bournemouth, Christchurch and Poole LA. This change has been applied to the data from 31st March 2019 onwards.",Coverage_LA,%,72.7822116491443
2019-20,K,South West,00HQ,E06000058,"Bournemouth, Christchurch and Poole",25-64,"On 1st April 2019 Bournemouth, Poole and Christchurch (part of Dorset) merged to form Bournemouth, Christchurch and Poole LA. This change has been applied to the data from 31st March 2019 onwards.",Eligible_Population_LA,Number,104248
2019-20,K,South West,00HB,E06000023,Bristol,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,K,South West,00HB,E06000023,Bristol,25-64,,Coverage_REGION,%,74.8631355451225
2019-20,K,South West,00HB,E06000023,Bristol,25-64,,Coverage_LA,%,70.683795442332
2019-20,K,South West,00HB,E06000023,Bristol,25-64,,Eligible_Population_LA,Number,137702
2019-20,K,South West,00HE,E06000052,Cornwall and Isles of Scilly,25-64,Data for Isles of Scilly have been combined with Cornwall to ensure the data are non-disclosive.,Coverage_ENGLAND,%,72.1763696841112
2019-20,K,South West,00HE,E06000052,Cornwall and Isles of Scilly,25-64,Data for Isles of Scilly have been combined with Cornwall to ensure the data are non-disclosive.,Coverage_REGION,%,74.8631355451225
2019-20,K,South West,00HE,E06000052,Cornwall and Isles of Scilly,25-64,Data for Isles of Scilly have been combined with Cornwall to ensure the data are non-disclosive.,Coverage_LA,%,75.9542173614891
2019-20,K,South West,00HE,E06000052,Cornwall and Isles of Scilly,25-64,Data for Isles of Scilly have been combined with Cornwall to ensure the data are non-disclosive.,Eligible_Population_LA,Number,141451
2019-20,K,South West,18,E10000008,Devon,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,K,South West,18,E10000008,Devon,25-64,,Coverage_LA,%,77.7008587859819
2019-20,K,South West,18,E10000008,Devon,25-64,,Eligible_Population_LA,Number,194577
2019-20,K,South West,18,E10000008,Devon,25-64,,Coverage_REGION,%,74.8631355451225
2019-20,K,South West,00HR,E06000059,Dorset,25-64,"On 1st April 2019 Christchurch (part of Dorset) became part of Bournemouth, Christchurch and Poole LA. This change has been applied to the data from 31st March 2019 onwards.",Coverage_ENGLAND,%,72.1763696841112
2019-20,K,South West,00HR,E06000059,Dorset,25-64,"On 1st April 2019 Christchurch (part of Dorset) became part of Bournemouth, Christchurch and Poole LA. This change has been applied to the data from 31st March 2019 onwards.",Coverage_REGION,%,74.8631355451225
2019-20,K,South West,00HR,E06000059,Dorset,25-64,"On 1st April 2019 Christchurch (part of Dorset) became part of Bournemouth, Christchurch and Poole LA. This change has been applied to the data from 31st March 2019 onwards.",Coverage_LA,%,78.4495207340785
2019-20,K,South West,00HR,E06000059,Dorset,25-64,"On 1st April 2019 Christchurch (part of Dorset) became part of Bournemouth, Christchurch and Poole LA. This change has been applied to the data from 31st March 2019 onwards.",Eligible_Population_LA,Number,87947
2019-20,K,South West,23,E10000013,Gloucestershire,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,K,South West,23,E10000013,Gloucestershire,25-64,,Coverage_LA,%,77.2804974729957
2019-20,K,South West,23,E10000013,Gloucestershire,25-64,,Eligible_Population_LA,Number,161456
2019-20,K,South West,23,E10000013,Gloucestershire,25-64,,Coverage_REGION,%,74.8631355451225
2019-20,K,South West,24,E10000014,Hampshire,25-64,On 1st April 2015 the responsibility for Hampshire moved from the South East to the South West due to boundary changes within the Screening QA Service.,Coverage_ENGLAND,%,72.1763696841112
2019-20,K,South West,24,E10000014,Hampshire,25-64,On 1st April 2015 the responsibility for Hampshire moved from the South East to the South West due to boundary changes within the Screening QA Service.,Coverage_LA,%,76.9036897640971
2019-20,K,South West,24,E10000014,Hampshire,25-64,On 1st April 2015 the responsibility for Hampshire moved from the South East to the South West due to boundary changes within the Screening QA Service.,Eligible_Population_LA,Number,357096
2019-20,K,South West,24,E10000014,Hampshire,25-64,On 1st April 2015 the responsibility for Hampshire moved from the South East to the South West due to boundary changes within the Screening QA Service.,Coverage_REGION,%,74.8631355451225
2019-20,K,South West,00MW,E06000046,Isle of Wight,25-64,On 1st April 2015 the responsibility for Isle of Wight moved from the South East to the South West due to boundary changes within the Screening QA Service.,Coverage_ENGLAND,%,72.1763696841112
2019-20,K,South West,00MW,E06000046,Isle of Wight,25-64,On 1st April 2015 the responsibility for Isle of Wight moved from the South East to the South West due to boundary changes within the Screening QA Service.,Coverage_REGION,%,74.8631355451225
2019-20,K,South West,00MW,E06000046,Isle of Wight,25-64,On 1st April 2015 the responsibility for Isle of Wight moved from the South East to the South West due to boundary changes within the Screening QA Service.,Coverage_LA,%,73.2911317165953
2019-20,K,South West,00MW,E06000046,Isle of Wight,25-64,On 1st April 2015 the responsibility for Isle of Wight moved from the South East to the South West due to boundary changes within the Screening QA Service.,Eligible_Population_LA,Number,33648
2019-20,K,South West,00HC,E06000024,North Somerset,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,K,South West,00HC,E06000024,North Somerset,25-64,,Coverage_REGION,%,74.8631355451225
2019-20,K,South West,00HC,E06000024,North Somerset,25-64,,Coverage_LA,%,77.3726609808878
2019-20,K,South West,00HC,E06000024,North Somerset,25-64,,Eligible_Population_LA,Number,54991
2019-20,K,South West,38,E10000025,Oxfordshire,25-64,On 1st April 2015 the responsibility for Oxfordshire moved from the South East to the South West due to boundary changes within the Screening QA Service.,Coverage_LA,%,70.6740963310589
2019-20,K,South West,38,E10000025,Oxfordshire,25-64,On 1st April 2015 the responsibility for Oxfordshire moved from the South East to the South West due to boundary changes within the Screening QA Service.,Eligible_Population_LA,Number,199022
2019-20,K,South West,38,E10000025,Oxfordshire,25-64,On 1st April 2015 the responsibility for Oxfordshire moved from the South East to the South West due to boundary changes within the Screening QA Service.,Coverage_REGION,%,74.8631355451225
2019-20,K,South West,38,E10000025,Oxfordshire,25-64,On 1st April 2015 the responsibility for Oxfordshire moved from the South East to the South West due to boundary changes within the Screening QA Service.,Coverage_ENGLAND,%,72.1763696841112
2019-20,K,South West,00HG,E06000026,Plymouth,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,K,South West,00HG,E06000026,Plymouth,25-64,,Coverage_REGION,%,74.8631355451225
2019-20,K,South West,00HG,E06000026,Plymouth,25-64,,Coverage_LA,%,74.4856890644404
2019-20,K,South West,00HG,E06000026,Plymouth,25-64,,Eligible_Population_LA,Number,66837
2019-20,K,South West,00MR,E06000044,Portsmouth,25-64,On 1st April 2015 the responsibility for Portsmouth moved from the South East to the South West due to boundary changes within the Screening QA Service.,Coverage_ENGLAND,%,72.1763696841112
2019-20,K,South West,00MR,E06000044,Portsmouth,25-64,On 1st April 2015 the responsibility for Portsmouth moved from the South East to the South West due to boundary changes within the Screening QA Service.,Coverage_REGION,%,74.8631355451225
2019-20,K,South West,00MR,E06000044,Portsmouth,25-64,On 1st April 2015 the responsibility for Portsmouth moved from the South East to the South West due to boundary changes within the Screening QA Service.,Coverage_LA,%,67.5147427522158
2019-20,K,South West,00MR,E06000044,Portsmouth,25-64,On 1st April 2015 the responsibility for Portsmouth moved from the South East to the South West due to boundary changes within the Screening QA Service.,Eligible_Population_LA,Number,56638
2019-20,K,South West,40,E10000027,Somerset,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,K,South West,40,E10000027,Somerset,25-64,,Eligible_Population_LA,Number,139736
2019-20,K,South West,40,E10000027,Somerset,25-64,,Coverage_REGION,%,74.8631355451225
2019-20,K,South West,40,E10000027,Somerset,25-64,,Coverage_LA,%,75.807952138318
2019-20,K,South West,00HD,E06000025,South Gloucestershire,25-64,,Coverage_REGION,%,74.8631355451225
2019-20,K,South West,00HD,E06000025,South Gloucestershire,25-64,,Coverage_LA,%,78.5679332372274
2019-20,K,South West,00HD,E06000025,South Gloucestershire,25-64,,Eligible_Population_LA,Number,75611
2019-20,K,South West,00HD,E06000025,South Gloucestershire,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,K,South West,00MS,E06000045,Southampton,25-64,On 1st April 2015 the responsibility for Southampton moved from the South East to the South West due to boundary changes within the Screening QA Service.,Coverage_ENGLAND,%,72.1763696841112
2019-20,K,South West,00MS,E06000045,Southampton,25-64,On 1st April 2015 the responsibility for Southampton moved from the South East to the South West due to boundary changes within the Screening QA Service.,Coverage_REGION,%,74.8631355451225
2019-20,K,South West,00MS,E06000045,Southampton,25-64,On 1st April 2015 the responsibility for Southampton moved from the South East to the South West due to boundary changes within the Screening QA Service.,Coverage_LA,%,65.0396547702356
2019-20,K,South West,00MS,E06000045,Southampton,25-64,On 1st April 2015 the responsibility for Southampton moved from the South East to the South West due to boundary changes within the Screening QA Service.,Eligible_Population_LA,Number,68592
2019-20,K,South West,00HX,E06000030,Swindon,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,K,South West,00HX,E06000030,Swindon,25-64,,Coverage_REGION,%,74.8631355451225
2019-20,K,South West,00HX,E06000030,Swindon,25-64,,Coverage_LA,%,71.2066772655008
2019-20,K,South West,00HX,E06000030,Swindon,25-64,,Eligible_Population_LA,Number,62900
2019-20,K,South West,00HH,E06000027,Torbay,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,K,South West,00HH,E06000027,Torbay,25-64,,Coverage_REGION,%,74.8631355451225
2019-20,K,South West,00HH,E06000027,Torbay,25-64,,Coverage_LA,%,74.6669454567179
2019-20,K,South West,00HH,E06000027,Torbay,25-64,,Eligible_Population_LA,Number,33478
2019-20,K,South West,00HY,E06000054,Wiltshire,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,K,South West,00HY,E06000054,Wiltshire,25-64,,Coverage_REGION,%,74.8631355451225
2019-20,K,South West,00HY,E06000054,Wiltshire,25-64,,Coverage_LA,%,77.4200520312187
2019-20,K,South West,00HY,E06000054,Wiltshire,25-64,,Eligible_Population_LA,Number,124925
2019-20,F,West Midlands,00CN,E08000025,Birmingham,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,F,West Midlands,00CN,E08000025,Birmingham,25-64,,Coverage_REGION,%,71.9854891139198
2019-20,F,West Midlands,00CN,E08000025,Birmingham,25-64,,Coverage_LA,%,65.3189983634629
2019-20,F,West Midlands,00CN,E08000025,Birmingham,25-64,,Eligible_Population_LA,Number,316522
2019-20,F,West Midlands,00CQ,E08000026,Coventry,25-64,,Eligible_Population_LA,Number,93310
2019-20,F,West Midlands,00CQ,E08000026,Coventry,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,F,West Midlands,00CQ,E08000026,Coventry,25-64,,Coverage_REGION,%,71.9854891139198
2019-20,F,West Midlands,00CQ,E08000026,Coventry,25-64,,Coverage_LA,%,67.8941163862394
2019-20,F,West Midlands,00CR,E08000027,Dudley,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,F,West Midlands,00CR,E08000027,Dudley,25-64,,Coverage_REGION,%,71.9854891139198
2019-20,F,West Midlands,00CR,E08000027,Dudley,25-64,,Coverage_LA,%,73.7021908652061
2019-20,F,West Midlands,00CR,E08000027,Dudley,25-64,,Eligible_Population_LA,Number,80790
2019-20,F,West Midlands,00GA,E06000019,Herefordshire,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,F,West Midlands,00GA,E06000019,Herefordshire,25-64,,Coverage_REGION,%,71.9854891139198
2019-20,F,West Midlands,00GA,E06000019,Herefordshire,25-64,,Coverage_LA,%,74.4922934444665
2019-20,F,West Midlands,00GA,E06000019,Herefordshire,25-64,,Eligible_Population_LA,Number,45351
2019-20,F,West Midlands,00CS,E08000028,Sandwell,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,F,West Midlands,00CS,E08000028,Sandwell,25-64,,Coverage_REGION,%,71.9854891139198
2019-20,F,West Midlands,00CS,E08000028,Sandwell,25-64,,Coverage_LA,%,68.6010160218835
2019-20,F,West Midlands,00CS,E08000028,Sandwell,25-64,,Eligible_Population_LA,Number,92124
2019-20,F,West Midlands,00GG,E06000051,Shropshire,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,F,West Midlands,00GG,E06000051,Shropshire,25-64,,Coverage_REGION,%,71.9854891139198
2019-20,F,West Midlands,00GG,E06000051,Shropshire,25-64,,Coverage_LA,%,77.7606725478909
2019-20,F,West Midlands,00GG,E06000051,Shropshire,25-64,,Eligible_Population_LA,Number,74701
2019-20,F,West Midlands,00CT,E08000029,Solihull,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,F,West Midlands,00CT,E08000029,Solihull,25-64,,Coverage_REGION,%,71.9854891139198
2019-20,F,West Midlands,00CT,E08000029,Solihull,25-64,,Coverage_LA,%,75.1843962891897
2019-20,F,West Midlands,00CT,E08000029,Solihull,25-64,,Eligible_Population_LA,Number,56807
2019-20,F,West Midlands,41,E10000028,Staffordshire,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,F,West Midlands,41,E10000028,Staffordshire,25-64,,Coverage_REGION,%,71.9854891139198
2019-20,F,West Midlands,41,E10000028,Staffordshire,25-64,,Coverage_LA,%,76.1292271637036
2019-20,F,West Midlands,41,E10000028,Staffordshire,25-64,,Eligible_Population_LA,Number,218468
2019-20,F,West Midlands,00GL,E06000021,Stoke-on-Trent,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,F,West Midlands,00GL,E06000021,Stoke-on-Trent,25-64,,Coverage_REGION,%,71.9854891139198
2019-20,F,West Midlands,00GL,E06000021,Stoke-on-Trent,25-64,,Coverage_LA,%,71.1018773167524
2019-20,F,West Midlands,00GL,E06000021,Stoke-on-Trent,25-64,,Eligible_Population_LA,Number,66904
2019-20,F,West Midlands,00GF,E06000020,Telford and Wrekin,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,F,West Midlands,00GF,E06000020,Telford and Wrekin,25-64,,Coverage_REGION,%,71.9854891139198
2019-20,F,West Midlands,00GF,E06000020,Telford and Wrekin,25-64,,Coverage_LA,%,73.9258884105681
2019-20,F,West Midlands,00GF,E06000020,Telford and Wrekin,25-64,,Eligible_Population_LA,Number,47388
2019-20,F,West Midlands,00CU,E08000030,Walsall,25-64,,Eligible_Population_LA,Number,73227
2019-20,F,West Midlands,00CU,E08000030,Walsall,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,F,West Midlands,00CU,E08000030,Walsall,25-64,,Coverage_REGION,%,71.9854891139198
2019-20,F,West Midlands,00CU,E08000030,Walsall,25-64,,Coverage_LA,%,73.2421101506275
2019-20,F,West Midlands,44,E10000031,Warwickshire,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,F,West Midlands,44,E10000031,Warwickshire,25-64,,Coverage_REGION,%,71.9854891139198
