Table_ref,Collection_Year,Parent_Org_Code,Parent_Org_Name,Org_Code,Org_Name,Clinic_Name,Unit,Indicator,Value
26b,2019-20,R7,London,RJ2,Lewisham and Greenwich NHS Trust,Queen Elizabeth Hospital,%,Ablation_with_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R7,London,RJ2,Lewisham and Greenwich NHS Trust,Queen Elizabeth Hospital,%,Other_All_Ages,2.0592020592020600000
26b,2019-20,R7,London,RJ2,Lewisham and Greenwich NHS Trust,Queen Elizabeth Hospital,%,Total_Biopsies_Informed_All_Ages,-3.0000000000000000000
26b,2019-20,R7,London,RJ2,Lewisham and Greenwich NHS Trust,Queen Elizabeth Hospital,%,Biopsy_informed_within8wks_All_Ages,100.0000000000000000000
26b,2019-20,R7,London,RJ2,Lewisham and Greenwich NHS Trust,Queen Elizabeth Hospital,Number,NonDiagBiop_Number_Cases_All_Ages,-3
26b,2019-20,R7,London,RJ2,Lewisham and Greenwich NHS Trust,Queen Elizabeth Hospital,%,NonDiagBiop_CINorWorse_All_Ages,82.5000000000000000000
26b,2019-20,R7,London,RJ2,Lewisham and Greenwich NHS Trust,University Hospital Lewisham,Number,All_referrals_All_Ages,1374
26b,2019-20,R7,London,RJ2,Lewisham and Greenwich NHS Trust,University Hospital Lewisham,%,No_procedure_All_Ages,37.4090247452693000000
26b,2019-20,R7,London,RJ2,Lewisham and Greenwich NHS Trust,University Hospital Lewisham,%,Procedure_used_All_Ages,62.5909752547307000000
26b,2019-20,R7,London,RJ2,Lewisham and Greenwich NHS Trust,University Hospital Lewisham,%,Diagnostic_biopsy_All_Ages,59.8253275109170000000
26b,2019-20,R7,London,RJ2,Lewisham and Greenwich NHS Trust,University Hospital Lewisham,%,Excision_All_Ages,0.1455604075691410000
26b,2019-20,R7,London,RJ2,Lewisham and Greenwich NHS Trust,University Hospital Lewisham,%,Ablation_without_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R7,London,RJ2,Lewisham and Greenwich NHS Trust,University Hospital Lewisham,%,Ablation_with_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R7,London,RJ2,Lewisham and Greenwich NHS Trust,University Hospital Lewisham,%,Other_All_Ages,2.6200873362445400000
26b,2019-20,R7,London,RJ2,Lewisham and Greenwich NHS Trust,University Hospital Lewisham,%,Total_Biopsies_Informed_All_Ages,-3.0000000000000000000
26b,2019-20,R7,London,RJ2,Lewisham and Greenwich NHS Trust,University Hospital Lewisham,%,Biopsy_informed_within8wks_All_Ages,99.1735537190083000000
26b,2019-20,R7,London,RJ2,Lewisham and Greenwich NHS Trust,University Hospital Lewisham,Number,NonDiagBiop_Number_Cases_All_Ages,-3
26b,2019-20,R7,London,RJ2,Lewisham and Greenwich NHS Trust,University Hospital Lewisham,%,NonDiagBiop_CINorWorse_All_Ages,80.0000000000000000000
26b,2019-20,R7,London,RJ6,Croydon Health Services NHS Trust,Croydon University Hospital,Number,All_referrals_All_Ages,1326
26b,2019-20,R7,London,RJ6,Croydon Health Services NHS Trust,Croydon University Hospital,%,No_procedure_All_Ages,40.7239819004525000000
26b,2019-20,R7,London,RJ6,Croydon Health Services NHS Trust,Croydon University Hospital,%,Procedure_used_All_Ages,59.2760180995475000000
26b,2019-20,R7,London,RJ6,Croydon Health Services NHS Trust,Croydon University Hospital,%,Diagnostic_biopsy_All_Ages,59.1251885369532000000
26b,2019-20,R7,London,RJ6,Croydon Health Services NHS Trust,Croydon University Hospital,%,Excision_All_Ages,0.0754147812971342000
26b,2019-20,R7,London,RJ6,Croydon Health Services NHS Trust,Croydon University Hospital,%,Ablation_without_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R7,London,RJ6,Croydon Health Services NHS Trust,Croydon University Hospital,%,Ablation_with_biopsy_All_Ages,0.0754147812971342000
26b,2019-20,R7,London,RJ6,Croydon Health Services NHS Trust,Croydon University Hospital,%,Other_All_Ages,0.0000000000000000000
26b,2019-20,R7,London,RJ6,Croydon Health Services NHS Trust,Croydon University Hospital,%,Total_Biopsies_Informed_All_Ages,-3.0000000000000000000
26b,2019-20,R7,London,RJ6,Croydon Health Services NHS Trust,Croydon University Hospital,%,Biopsy_informed_within8wks_All_Ages,100.0000000000000000000
26b,2019-20,R7,London,RJ6,Croydon Health Services NHS Trust,Croydon University Hospital,Number,NonDiagBiop_Number_Cases_All_Ages,-3
26b,2019-20,R7,London,RJ6,Croydon Health Services NHS Trust,Croydon University Hospital,%,NonDiagBiop_CINorWorse_All_Ages,80.0000000000000000000
26b,2019-20,R7,London,RJ7,St George's University Hospitals NHS Foundation Trust,St George's Hospital,Number,All_referrals_All_Ages,2448
26b,2019-20,R7,London,RJ7,St George's University Hospitals NHS Foundation Trust,St George's Hospital,%,No_procedure_All_Ages,66.4624183006536000000
26b,2019-20,R7,London,RJ7,St George's University Hospitals NHS Foundation Trust,St George's Hospital,%,Procedure_used_All_Ages,33.5375816993464000000
26b,2019-20,R7,London,RJ7,St George's University Hospitals NHS Foundation Trust,St George's Hospital,%,Diagnostic_biopsy_All_Ages,27.6960784313726000000
26b,2019-20,R7,London,RJ7,St George's University Hospitals NHS Foundation Trust,St George's Hospital,%,Excision_All_Ages,5.8415032679738600000
26b,2019-20,R7,London,RJ7,St George's University Hospitals NHS Foundation Trust,St George's Hospital,%,Ablation_without_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R7,London,RJ7,St George's University Hospitals NHS Foundation Trust,St George's Hospital,%,Ablation_with_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R7,London,RJ7,St George's University Hospitals NHS Foundation Trust,St George's Hospital,%,Other_All_Ages,0.0000000000000000000
26b,2019-20,R7,London,RJ7,St George's University Hospitals NHS Foundation Trust,St George's Hospital,%,Total_Biopsies_Informed_All_Ages,-3.0000000000000000000
26b,2019-20,R7,London,RJ7,St George's University Hospitals NHS Foundation Trust,St George's Hospital,%,Biopsy_informed_within8wks_All_Ages,100.0000000000000000000
26b,2019-20,R7,London,RJ7,St George's University Hospitals NHS Foundation Trust,St George's Hospital,Number,NonDiagBiop_Number_Cases_All_Ages,-3
26b,2019-20,R7,London,RJ7,St George's University Hospitals NHS Foundation Trust,St George's Hospital,%,NonDiagBiop_CINorWorse_All_Ages,87.5000000000000000000
26b,2019-20,R7,London,RJZ,King's College Hospital NHS Foundation Trust,King's College Hospital,Number,All_referrals_All_Ages,1457
26b,2019-20,R7,London,RJZ,King's College Hospital NHS Foundation Trust,King's College Hospital,%,No_procedure_All_Ages,64.9279341111874000000
26b,2019-20,R7,London,RJZ,King's College Hospital NHS Foundation Trust,King's College Hospital,%,Procedure_used_All_Ages,35.0720658888126000000
26b,2019-20,R7,London,RJZ,King's College Hospital NHS Foundation Trust,King's College Hospital,%,Diagnostic_biopsy_All_Ages,33.0130404941661000000
26b,2019-20,R7,London,RJZ,King's College Hospital NHS Foundation Trust,King's College Hospital,%,Excision_All_Ages,0.1372683596431020000
26b,2019-20,R7,London,RJZ,King's College Hospital NHS Foundation Trust,King's College Hospital,%,Ablation_without_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R7,London,RJZ,King's College Hospital NHS Foundation Trust,King's College Hospital,%,Ablation_with_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R7,London,RJZ,King's College Hospital NHS Foundation Trust,King's College Hospital,%,Other_All_Ages,1.9217570350034300000
26b,2019-20,R7,London,RJZ,King's College Hospital NHS Foundation Trust,King's College Hospital,%,Total_Biopsies_Informed_All_Ages,-3.0000000000000000000
26b,2019-20,R7,London,RJZ,King's College Hospital NHS Foundation Trust,King's College Hospital,%,Biopsy_informed_within8wks_All_Ages,100.0000000000000000000
26b,2019-20,R7,London,RJZ,King's College Hospital NHS Foundation Trust,King's College Hospital,Number,NonDiagBiop_Number_Cases_All_Ages,-3
26b,2019-20,R7,London,RJZ,King's College Hospital NHS Foundation Trust,King's College Hospital,%,NonDiagBiop_CINorWorse_All_Ages,90.0000000000000000000
26b,2019-20,R7,London,RJZ,King's College Hospital NHS Foundation Trust,Princess Royal University Hospital,Number,All_referrals_All_Ages,1142
26b,2019-20,R7,London,RJZ,King's College Hospital NHS Foundation Trust,Princess Royal University Hospital,%,No_procedure_All_Ages,25.9194395796848000000
26b,2019-20,R7,London,RJZ,King's College Hospital NHS Foundation Trust,Princess Royal University Hospital,%,Procedure_used_All_Ages,74.0805604203152000000
26b,2019-20,R7,London,RJZ,King's College Hospital NHS Foundation Trust,Princess Royal University Hospital,%,Diagnostic_biopsy_All_Ages,73.3800350262697000000
26b,2019-20,R7,London,RJZ,King's College Hospital NHS Foundation Trust,Princess Royal University Hospital,%,Excision_All_Ages,0.3502626970227670000
26b,2019-20,R7,London,RJZ,King's College Hospital NHS Foundation Trust,Princess Royal University Hospital,%,Ablation_without_biopsy_All_Ages,0.0875656742556918000
26b,2019-20,R7,London,RJZ,King's College Hospital NHS Foundation Trust,Princess Royal University Hospital,%,Ablation_with_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R7,London,RJZ,King's College Hospital NHS Foundation Trust,Princess Royal University Hospital,%,Other_All_Ages,0.2626970227670750000
26b,2019-20,R7,London,RJZ,King's College Hospital NHS Foundation Trust,Princess Royal University Hospital,%,Total_Biopsies_Informed_All_Ages,-3.0000000000000000000
26b,2019-20,R7,London,RJZ,King's College Hospital NHS Foundation Trust,Princess Royal University Hospital,%,Biopsy_informed_within8wks_All_Ages,100.0000000000000000000
26b,2019-20,R7,London,RJZ,King's College Hospital NHS Foundation Trust,Princess Royal University Hospital,Number,NonDiagBiop_Number_Cases_All_Ages,-3
26b,2019-20,R7,London,RJZ,King's College Hospital NHS Foundation Trust,Princess Royal University Hospital,%,NonDiagBiop_CINorWorse_All_Ages,82.5000000000000000000
26b,2019-20,R7,London,RKE,Whittington Health NHS Trust,Whittington Hospital,Number,All_referrals_All_Ages,2028
26b,2019-20,R7,London,RKE,Whittington Health NHS Trust,Whittington Hospital,%,No_procedure_All_Ages,60.7001972386588000000
26b,2019-20,R7,London,RKE,Whittington Health NHS Trust,Whittington Hospital,%,Procedure_used_All_Ages,39.2998027613412000000
26b,2019-20,R7,London,RKE,Whittington Health NHS Trust,Whittington Hospital,%,Diagnostic_biopsy_All_Ages,37.6725838264300000000
26b,2019-20,R7,London,RKE,Whittington Health NHS Trust,Whittington Hospital,%,Excision_All_Ages,0.7889546351084810000
26b,2019-20,R7,London,RKE,Whittington Health NHS Trust,Whittington Hospital,%,Ablation_without_biopsy_All_Ages,0.0493096646942801000
26b,2019-20,R7,London,RKE,Whittington Health NHS Trust,Whittington Hospital,%,Ablation_with_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R7,London,RKE,Whittington Health NHS Trust,Whittington Hospital,%,Other_All_Ages,0.7889546351084810000
26b,2019-20,R7,London,RKE,Whittington Health NHS Trust,Whittington Hospital,%,Total_Biopsies_Informed_All_Ages,-3.0000000000000000000
26b,2019-20,R7,London,RKE,Whittington Health NHS Trust,Whittington Hospital,%,Biopsy_informed_within8wks_All_Ages,97.4082073434125000000
26b,2019-20,R7,London,RKE,Whittington Health NHS Trust,Whittington Hospital,Number,NonDiagBiop_Number_Cases_All_Ages,-3
26b,2019-20,R7,London,RKE,Whittington Health NHS Trust,Whittington Hospital,%,NonDiagBiop_CINorWorse_All_Ages,82.5000000000000000000
26b,2019-20,R7,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,Chelsea and Westminster Hospital,Number,All_referrals_All_Ages,1085
26b,2019-20,R7,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,Chelsea and Westminster Hospital,%,No_procedure_All_Ages,56.0368663594470000000
26b,2019-20,R7,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,Chelsea and Westminster Hospital,%,Procedure_used_All_Ages,43.9631336405530000000
26b,2019-20,R7,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,Chelsea and Westminster Hospital,%,Diagnostic_biopsy_All_Ages,42.6728110599078000000
26b,2019-20,R7,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,Chelsea and Westminster Hospital,%,Excision_All_Ages,1.0138248847926300000
26b,2019-20,R7,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,Chelsea and Westminster Hospital,%,Ablation_without_biopsy_All_Ages,0.0921658986175115000
26b,2019-20,R7,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,Chelsea and Westminster Hospital,%,Ablation_with_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R7,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,Chelsea and Westminster Hospital,%,Other_All_Ages,0.1843317972350230000
26b,2019-20,R7,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,Chelsea and Westminster Hospital,%,Total_Biopsies_Informed_All_Ages,-3.0000000000000000000
26b,2019-20,R7,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,Chelsea and Westminster Hospital,%,Biopsy_informed_within8wks_All_Ages,100.0000000000000000000
26b,2019-20,R7,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,Chelsea and Westminster Hospital,Number,NonDiagBiop_Number_Cases_All_Ages,-3
26b,2019-20,R7,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,Chelsea and Westminster Hospital,%,NonDiagBiop_CINorWorse_All_Ages,65.0000000000000000000
26b,2019-20,R7,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,West Middlesex University Hospital,Number,All_referrals_All_Ages,503
26b,2019-20,R7,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,West Middlesex University Hospital,%,No_procedure_All_Ages,31.0139165009940000000
26b,2019-20,R7,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,West Middlesex University Hospital,%,Procedure_used_All_Ages,68.9860834990060000000
26b,2019-20,R7,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,West Middlesex University Hospital,%,Diagnostic_biopsy_All_Ages,63.6182902584493000000
26b,2019-20,R7,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,West Middlesex University Hospital,%,Excision_All_Ages,3.3797216699801200000
26b,2019-20,R7,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,West Middlesex University Hospital,%,Ablation_without_biopsy_All_Ages,0.5964214711729620000
26b,2019-20,R7,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,West Middlesex University Hospital,%,Ablation_with_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R7,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,West Middlesex University Hospital,%,Other_All_Ages,1.3916500994035800000
26b,2019-20,R7,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,West Middlesex University Hospital,%,Total_Biopsies_Informed_All_Ages,-3.0000000000000000000
26b,2019-20,R7,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,West Middlesex University Hospital,%,Biopsy_informed_within8wks_All_Ages,100.0000000000000000000
26b,2019-20,R7,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,West Middlesex University Hospital,Number,NonDiagBiop_Number_Cases_All_Ages,-3
26b,2019-20,R7,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,West Middlesex University Hospital,%,NonDiagBiop_CINorWorse_All_Ages,95.0000000000000000000
26b,2019-20,R7,London,RQX,Homerton University Hospital NHS Foundation Trust,Homerton University Hospital,Number,All_referrals_All_Ages,2262
26b,2019-20,R7,London,RQX,Homerton University Hospital NHS Foundation Trust,Homerton University Hospital,%,No_procedure_All_Ages,43.1476569407604000000
26b,2019-20,R7,London,RQX,Homerton University Hospital NHS Foundation Trust,Homerton University Hospital,%,Procedure_used_All_Ages,56.8523430592396000000
26b,2019-20,R7,London,RQX,Homerton University Hospital NHS Foundation Trust,Homerton University Hospital,%,Diagnostic_biopsy_All_Ages,54.9071618037135000000
26b,2019-20,R7,London,RQX,Homerton University Hospital NHS Foundation Trust,Homerton University Hospital,%,Excision_All_Ages,1.1936339522546400000
26b,2019-20,R7,London,RQX,Homerton University Hospital NHS Foundation Trust,Homerton University Hospital,%,Ablation_without_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R7,London,RQX,Homerton University Hospital NHS Foundation Trust,Homerton University Hospital,%,Ablation_with_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R7,London,RQX,Homerton University Hospital NHS Foundation Trust,Homerton University Hospital,%,Other_All_Ages,0.7515473032714410000
26b,2019-20,R7,London,RQX,Homerton University Hospital NHS Foundation Trust,Homerton University Hospital,%,Total_Biopsies_Informed_All_Ages,-3.0000000000000000000
26b,2019-20,R7,London,RQX,Homerton University Hospital NHS Foundation Trust,Homerton University Hospital,%,Biopsy_informed_within8wks_All_Ages,100.0000000000000000000
26b,2019-20,R7,London,RQX,Homerton University Hospital NHS Foundation Trust,Homerton University Hospital,Number,NonDiagBiop_Number_Cases_All_Ages,-3
26b,2019-20,R7,London,RQX,Homerton University Hospital NHS Foundation Trust,Homerton University Hospital,%,NonDiagBiop_CINorWorse_All_Ages,90.0000000000000000000
26b,2019-20,R7,London,RRV,University College London Hospitals NHS Foundation Trust,University College London Hospital,Number,All_referrals_All_Ages,1209
26b,2019-20,R7,London,RRV,University College London Hospitals NHS Foundation Trust,University College London Hospital,%,No_procedure_All_Ages,54.3424317617866000000
26b,2019-20,R7,London,RRV,University College London Hospitals NHS Foundation Trust,University College London Hospital,%,Procedure_used_All_Ages,45.6575682382134000000
26b,2019-20,R7,London,RRV,University College London Hospitals NHS Foundation Trust,University College London Hospital,%,Diagnostic_biopsy_All_Ages,41.8527708850290000000
26b,2019-20,R7,London,RRV,University College London Hospitals NHS Foundation Trust,University College London Hospital,%,Excision_All_Ages,0.0827129859387924000
26b,2019-20,R7,London,RRV,University College London Hospitals NHS Foundation Trust,University College London Hospital,%,Ablation_without_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R7,London,RRV,University College London Hospitals NHS Foundation Trust,University College London Hospital,%,Ablation_with_biopsy_All_Ages,0.0000000000000000000
