Table_ref,Collection_Year,Parent_Org_Code,Parent_Org_Name,Org_Code,Org_Name,Clinic_Name,Unit,Indicator,Value
26a,2019-20,R7,London,RYJ,Imperial College Healthcare NHS Trust,St Mary's Hospital,%,Sev_inv_dys_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R7,London,RYJ,Imperial College Healthcare NHS Trust,St Mary's Hospital,Number,Gland_neo_number_cases_All_Ages,11
26a,2019-20,R7,London,RYJ,Imperial College Healthcare NHS Trust,St Mary's Hospital,%,Gland_neo_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R7,London,RYJ,Imperial College Healthcare NHS Trust,St Mary's Hospital,Number,Appointments_Colposcopy_All_Ages,6889
26a,2019-20,R7,London,RYJ,Imperial College Healthcare NHS Trust,St Mary's Hospital,%,Attended_Colposcopy_All_Ages,70.5762810277254000000
26a,2019-20,R7,London,RYJ,Imperial College Healthcare NHS Trust,St Mary's Hospital,%,DNA_Colposcopy_All_Ages,5.6321672231093000000
26a,2019-20,R8,South East,RA2,Royal Surrey County Hospital NHS Foundation Trust,Royal Surrey County Hospital,Number,Total_referrals_All_Ages,470
26a,2019-20,R8,South East,RA2,Royal Surrey County Hospital NHS Foundation Trust,Royal Surrey County Hospital,%,Clinical_Indication_All_Ages,0.8510638297872340000
26a,2019-20,R8,South East,RA2,Royal Surrey County Hospital NHS Foundation Trust,Royal Surrey County Hospital,Number,Mod_sev_dys_number_cases_All_Ages,99
26a,2019-20,R8,South East,RA2,Royal Surrey County Hospital NHS Foundation Trust,Royal Surrey County Hospital,%,Mod_sev_dys_<4wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R8,South East,RA2,Royal Surrey County Hospital NHS Foundation Trust,Royal Surrey County Hospital,Number,Sev_Inv_dys_number_cases_All_Ages,1
26a,2019-20,R8,South East,RA2,Royal Surrey County Hospital NHS Foundation Trust,Royal Surrey County Hospital,%,Sev_inv_dys_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R8,South East,RA2,Royal Surrey County Hospital NHS Foundation Trust,Royal Surrey County Hospital,Number,Gland_neo_number_cases_All_Ages,5
26a,2019-20,R8,South East,RA2,Royal Surrey County Hospital NHS Foundation Trust,Royal Surrey County Hospital,%,Gland_neo_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R8,South East,RA2,Royal Surrey County Hospital NHS Foundation Trust,Royal Surrey County Hospital,Number,Appointments_Colposcopy_All_Ages,1333
26a,2019-20,R8,South East,RA2,Royal Surrey County Hospital NHS Foundation Trust,Royal Surrey County Hospital,%,Attended_Colposcopy_All_Ages,65.0412603150788000000
26a,2019-20,R8,South East,RA2,Royal Surrey County Hospital NHS Foundation Trust,Royal Surrey County Hospital,%,DNA_Colposcopy_All_Ages,4.6511627906976700000
26a,2019-20,R8,South East,RDU,Frimley Health NHS Foundation Trust,Frimley Park Hospital,Number,Total_referrals_All_Ages,901
26a,2019-20,R8,South East,RDU,Frimley Health NHS Foundation Trust,Frimley Park Hospital,%,Clinical_Indication_All_Ages,0.9988901220865710000
26a,2019-20,R8,South East,RDU,Frimley Health NHS Foundation Trust,Frimley Park Hospital,Number,Mod_sev_dys_number_cases_All_Ages,176
26a,2019-20,R8,South East,RDU,Frimley Health NHS Foundation Trust,Frimley Park Hospital,%,Mod_sev_dys_<4wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R8,South East,RDU,Frimley Health NHS Foundation Trust,Frimley Park Hospital,Number,Sev_Inv_dys_number_cases_All_Ages,2
26a,2019-20,R8,South East,RDU,Frimley Health NHS Foundation Trust,Frimley Park Hospital,%,Sev_inv_dys_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R8,South East,RDU,Frimley Health NHS Foundation Trust,Frimley Park Hospital,Number,Gland_neo_number_cases_All_Ages,9
26a,2019-20,R8,South East,RDU,Frimley Health NHS Foundation Trust,Frimley Park Hospital,%,Gland_neo_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R8,South East,RDU,Frimley Health NHS Foundation Trust,Frimley Park Hospital,Number,Appointments_Colposcopy_All_Ages,1969
26a,2019-20,R8,South East,RDU,Frimley Health NHS Foundation Trust,Frimley Park Hospital,%,Attended_Colposcopy_All_Ages,79.8374809547994000000
26a,2019-20,R8,South East,RDU,Frimley Health NHS Foundation Trust,Frimley Park Hospital,%,DNA_Colposcopy_All_Ages,6.8562722194007100000
26a,2019-20,R8,South East,RDU,Frimley Health NHS Foundation Trust,Wexham Park & Heatherwood,Number,Total_referrals_All_Ages,1122
26a,2019-20,R8,South East,RDU,Frimley Health NHS Foundation Trust,Wexham Park & Heatherwood,%,Clinical_Indication_All_Ages,15.2406417112299000000
26a,2019-20,R8,South East,RDU,Frimley Health NHS Foundation Trust,Wexham Park & Heatherwood,Number,Mod_sev_dys_number_cases_All_Ages,209
26a,2019-20,R8,South East,RDU,Frimley Health NHS Foundation Trust,Wexham Park & Heatherwood,%,Mod_sev_dys_<4wks_wait_All_Ages,98.0861244019139000000
26a,2019-20,R8,South East,RDU,Frimley Health NHS Foundation Trust,Wexham Park & Heatherwood,Number,Sev_Inv_dys_number_cases_All_Ages,3
26a,2019-20,R8,South East,RDU,Frimley Health NHS Foundation Trust,Wexham Park & Heatherwood,%,Sev_inv_dys_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R8,South East,RDU,Frimley Health NHS Foundation Trust,Wexham Park & Heatherwood,Number,Gland_neo_number_cases_All_Ages,4
26a,2019-20,R8,South East,RDU,Frimley Health NHS Foundation Trust,Wexham Park & Heatherwood,%,Gland_neo_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R8,South East,RDU,Frimley Health NHS Foundation Trust,Wexham Park & Heatherwood,Number,Appointments_Colposcopy_All_Ages,2081
26a,2019-20,R8,South East,RDU,Frimley Health NHS Foundation Trust,Wexham Park & Heatherwood,%,Attended_Colposcopy_All_Ages,64.8246035559827000000
26a,2019-20,R8,South East,RDU,Frimley Health NHS Foundation Trust,Wexham Park & Heatherwood,%,DNA_Colposcopy_All_Ages,9.9471407976934200000
26a,2019-20,R8,South East,RHW,Royal Berkshire NHS Foundation Trust,Royal Berkshire Hospital,Number,Total_referrals_All_Ages,1596
26a,2019-20,R8,South East,RHW,Royal Berkshire NHS Foundation Trust,Royal Berkshire Hospital,%,Clinical_Indication_All_Ages,28.5087719298246000000
26a,2019-20,R8,South East,RHW,Royal Berkshire NHS Foundation Trust,Royal Berkshire Hospital,Number,Mod_sev_dys_number_cases_All_Ages,259
26a,2019-20,R8,South East,RHW,Royal Berkshire NHS Foundation Trust,Royal Berkshire Hospital,%,Mod_sev_dys_<4wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R8,South East,RHW,Royal Berkshire NHS Foundation Trust,Royal Berkshire Hospital,Number,Sev_Inv_dys_number_cases_All_Ages,4
26a,2019-20,R8,South East,RHW,Royal Berkshire NHS Foundation Trust,Royal Berkshire Hospital,%,Sev_inv_dys_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R8,South East,RHW,Royal Berkshire NHS Foundation Trust,Royal Berkshire Hospital,Number,Gland_neo_number_cases_All_Ages,12
26a,2019-20,R8,South East,RHW,Royal Berkshire NHS Foundation Trust,Royal Berkshire Hospital,%,Gland_neo_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R8,South East,RHW,Royal Berkshire NHS Foundation Trust,Royal Berkshire Hospital,Number,Appointments_Colposcopy_All_Ages,2430
26a,2019-20,R8,South East,RHW,Royal Berkshire NHS Foundation Trust,Royal Berkshire Hospital,%,Attended_Colposcopy_All_Ages,73.8271604938272000000
26a,2019-20,R8,South East,RHW,Royal Berkshire NHS Foundation Trust,Royal Berkshire Hospital,%,DNA_Colposcopy_All_Ages,4.6090534979423900000
26a,2019-20,R8,South East,RN7,Dartford and Gravesham NHS Trust,Darent Valley Hospital,Number,Total_referrals_All_Ages,716
26a,2019-20,R8,South East,RN7,Dartford and Gravesham NHS Trust,Darent Valley Hospital,%,Clinical_Indication_All_Ages,5.3072625698324000000
26a,2019-20,R8,South East,RN7,Dartford and Gravesham NHS Trust,Darent Valley Hospital,Number,Mod_sev_dys_number_cases_All_Ages,126
26a,2019-20,R8,South East,RN7,Dartford and Gravesham NHS Trust,Darent Valley Hospital,%,Mod_sev_dys_<4wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R8,South East,RN7,Dartford and Gravesham NHS Trust,Darent Valley Hospital,Number,Sev_Inv_dys_number_cases_All_Ages,3
26a,2019-20,R8,South East,RN7,Dartford and Gravesham NHS Trust,Darent Valley Hospital,%,Sev_inv_dys_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R8,South East,RN7,Dartford and Gravesham NHS Trust,Darent Valley Hospital,Number,Gland_neo_number_cases_All_Ages,5
26a,2019-20,R8,South East,RN7,Dartford and Gravesham NHS Trust,Darent Valley Hospital,%,Gland_neo_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R8,South East,RN7,Dartford and Gravesham NHS Trust,Darent Valley Hospital,Number,Appointments_Colposcopy_All_Ages,1244
26a,2019-20,R8,South East,RN7,Dartford and Gravesham NHS Trust,Darent Valley Hospital,%,Attended_Colposcopy_All_Ages,80.2250803858521000000
26a,2019-20,R8,South East,RN7,Dartford and Gravesham NHS Trust,Darent Valley Hospital,%,DNA_Colposcopy_All_Ages,6.5916398713826400000
26a,2019-20,R8,South East,RPA,Medway NHS Foundation Trust,Medway Maritime Hospital,Number,Total_referrals_All_Ages,969
26a,2019-20,R8,South East,RPA,Medway NHS Foundation Trust,Medway Maritime Hospital,%,Clinical_Indication_All_Ages,7.3271413828689400000
26a,2019-20,R8,South East,RPA,Medway NHS Foundation Trust,Medway Maritime Hospital,Number,Mod_sev_dys_number_cases_All_Ages,214
26a,2019-20,R8,South East,RPA,Medway NHS Foundation Trust,Medway Maritime Hospital,%,Mod_sev_dys_<4wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R8,South East,RPA,Medway NHS Foundation Trust,Medway Maritime Hospital,Number,Sev_Inv_dys_number_cases_All_Ages,2
26a,2019-20,R8,South East,RPA,Medway NHS Foundation Trust,Medway Maritime Hospital,%,Sev_inv_dys_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R8,South East,RPA,Medway NHS Foundation Trust,Medway Maritime Hospital,Number,Gland_neo_number_cases_All_Ages,4
26a,2019-20,R8,South East,RPA,Medway NHS Foundation Trust,Medway Maritime Hospital,%,Gland_neo_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R8,South East,RPA,Medway NHS Foundation Trust,Medway Maritime Hospital,Number,Appointments_Colposcopy_All_Ages,1746
26a,2019-20,R8,South East,RPA,Medway NHS Foundation Trust,Medway Maritime Hospital,%,Attended_Colposcopy_All_Ages,72.8522336769759000000
26a,2019-20,R8,South East,RPA,Medway NHS Foundation Trust,Medway Maritime Hospital,%,DNA_Colposcopy_All_Ages,5.9564719358533800000
26a,2019-20,R8,South East,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,St Peter's Hospital,Number,Total_referrals_All_Ages,1272
26a,2019-20,R8,South East,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,St Peter's Hospital,%,Clinical_Indication_All_Ages,6.1320754716981100000
26a,2019-20,R8,South East,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,St Peter's Hospital,Number,Mod_sev_dys_number_cases_All_Ages,248
26a,2019-20,R8,South East,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,St Peter's Hospital,%,Mod_sev_dys_<4wks_wait_All_Ages,98.3870967741936000000
26a,2019-20,R8,South East,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,St Peter's Hospital,Number,Sev_Inv_dys_number_cases_All_Ages,4
26a,2019-20,R8,South East,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,St Peter's Hospital,%,Sev_inv_dys_<2wks_wait_All_Ages,75.0000000000000000000
26a,2019-20,R8,South East,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,St Peter's Hospital,Number,Gland_neo_number_cases_All_Ages,5
26a,2019-20,R8,South East,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,St Peter's Hospital,%,Gland_neo_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R8,South East,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,St Peter's Hospital,Number,Appointments_Colposcopy_All_Ages,3330
26a,2019-20,R8,South East,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,St Peter's Hospital,%,Attended_Colposcopy_All_Ages,71.4414414414414000000
26a,2019-20,R8,South East,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,St Peter's Hospital,%,DNA_Colposcopy_All_Ages,12.0120120120120000000
26a,2019-20,R8,South East,RTP,Surrey and Sussex Healthcare NHS Trust,Crawley Hospital,Number,Total_referrals_All_Ages,1523
26a,2019-20,R8,South East,RTP,Surrey and Sussex Healthcare NHS Trust,Crawley Hospital,%,Clinical_Indication_All_Ages,30.2692055154301000000
26a,2019-20,R8,South East,RTP,Surrey and Sussex Healthcare NHS Trust,Crawley Hospital,Number,Mod_sev_dys_number_cases_All_Ages,169
26a,2019-20,R8,South East,RTP,Surrey and Sussex Healthcare NHS Trust,Crawley Hospital,%,Mod_sev_dys_<4wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R8,South East,RTP,Surrey and Sussex Healthcare NHS Trust,Crawley Hospital,Number,Sev_Inv_dys_number_cases_All_Ages,5
26a,2019-20,R8,South East,RTP,Surrey and Sussex Healthcare NHS Trust,Crawley Hospital,%,Sev_inv_dys_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R8,South East,RTP,Surrey and Sussex Healthcare NHS Trust,Crawley Hospital,Number,Gland_neo_number_cases_All_Ages,8
26a,2019-20,R8,South East,RTP,Surrey and Sussex Healthcare NHS Trust,Crawley Hospital,%,Gland_neo_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R8,South East,RTP,Surrey and Sussex Healthcare NHS Trust,Crawley Hospital,Number,Appointments_Colposcopy_All_Ages,3435
26a,2019-20,R8,South East,RTP,Surrey and Sussex Healthcare NHS Trust,Crawley Hospital,%,Attended_Colposcopy_All_Ages,65.9679767103348000000
26a,2019-20,R8,South East,RTP,Surrey and Sussex Healthcare NHS Trust,Crawley Hospital,%,DNA_Colposcopy_All_Ages,10.6841339155750000000
26a,2019-20,R8,South East,RVR,Epsom and St Helier University Hospitals NHS Trust,Leatherhead Hospital,Number,Total_referrals_All_Ages,503
26a,2019-20,R8,South East,RVR,Epsom and St Helier University Hospitals NHS Trust,Leatherhead Hospital,%,Clinical_Indication_All_Ages,24.4532803180915000000
26a,2019-20,R8,South East,RVR,Epsom and St Helier University Hospitals NHS Trust,Leatherhead Hospital,Number,Mod_sev_dys_number_cases_All_Ages,73
26a,2019-20,R8,South East,RVR,Epsom and St Helier University Hospitals NHS Trust,Leatherhead Hospital,%,Mod_sev_dys_<4wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R8,South East,RVR,Epsom and St Helier University Hospitals NHS Trust,Leatherhead Hospital,Number,Sev_Inv_dys_number_cases_All_Ages,0
26a,2019-20,R8,South East,RVR,Epsom and St Helier University Hospitals NHS Trust,Leatherhead Hospital,%,Sev_inv_dys_<2wks_wait_All_Ages,-2.0000000000000000000
26a,2019-20,R8,South East,RVR,Epsom and St Helier University Hospitals NHS Trust,Leatherhead Hospital,Number,Gland_neo_number_cases_All_Ages,10
26a,2019-20,R8,South East,RVR,Epsom and St Helier University Hospitals NHS Trust,Leatherhead Hospital,%,Gland_neo_<2wks_wait_All_Ages,90.0000000000000000000
26a,2019-20,R8,South East,RVR,Epsom and St Helier University Hospitals NHS Trust,Leatherhead Hospital,Number,Appointments_Colposcopy_All_Ages,1087
26a,2019-20,R8,South East,RVR,Epsom and St Helier University Hospitals NHS Trust,Leatherhead Hospital,%,Attended_Colposcopy_All_Ages,74.2410303587857000000
26a,2019-20,R8,South East,RVR,Epsom and St Helier University Hospitals NHS Trust,Leatherhead Hospital,%,DNA_Colposcopy_All_Ages,9.7516099356025800000
26a,2019-20,R8,South East,RVV,East Kent Hospitals University NHS Foundation Trust,Buckland Hospital,Number,Total_referrals_All_Ages,409
26a,2019-20,R8,South East,RVV,East Kent Hospitals University NHS Foundation Trust,Buckland Hospital,%,Clinical_Indication_All_Ages,0.4889975550122250000
26a,2019-20,R8,South East,RVV,East Kent Hospitals University NHS Foundation Trust,Buckland Hospital,Number,Mod_sev_dys_number_cases_All_Ages,93
26a,2019-20,R8,South East,RVV,East Kent Hospitals University NHS Foundation Trust,Buckland Hospital,%,Mod_sev_dys_<4wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R8,South East,RVV,East Kent Hospitals University NHS Foundation Trust,Buckland Hospital,Number,Sev_Inv_dys_number_cases_All_Ages,1
26a,2019-20,R8,South East,RVV,East Kent Hospitals University NHS Foundation Trust,Buckland Hospital,%,Sev_inv_dys_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R8,South East,RVV,East Kent Hospitals University NHS Foundation Trust,Buckland Hospital,Number,Gland_neo_number_cases_All_Ages,2
26a,2019-20,R8,South East,RVV,East Kent Hospitals University NHS Foundation Trust,Buckland Hospital,%,Gland_neo_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R8,South East,RVV,East Kent Hospitals University NHS Foundation Trust,Buckland Hospital,Number,Appointments_Colposcopy_All_Ages,673
26a,2019-20,R8,South East,RVV,East Kent Hospitals University NHS Foundation Trust,Buckland Hospital,%,Attended_Colposcopy_All_Ages,81.4264487369985000000
26a,2019-20,R8,South East,RVV,East Kent Hospitals University NHS Foundation Trust,Buckland Hospital,%,DNA_Colposcopy_All_Ages,7.5780089153046100000
26a,2019-20,R8,South East,RVV,East Kent Hospitals University NHS Foundation Trust,Kent and Canterbury Hospital,Number,Total_referrals_All_Ages,274
26a,2019-20,R8,South East,RVV,East Kent Hospitals University NHS Foundation Trust,Kent and Canterbury Hospital,%,Clinical_Indication_All_Ages,1.8248175182481800000
26a,2019-20,R8,South East,RVV,East Kent Hospitals University NHS Foundation Trust,Kent and Canterbury Hospital,Number,Mod_sev_dys_number_cases_All_Ages,34
26a,2019-20,R8,South East,RVV,East Kent Hospitals University NHS Foundation Trust,Kent and Canterbury Hospital,%,Mod_sev_dys_<4wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R8,South East,RVV,East Kent Hospitals University NHS Foundation Trust,Kent and Canterbury Hospital,Number,Sev_Inv_dys_number_cases_All_Ages,0
26a,2019-20,R8,South East,RVV,East Kent Hospitals University NHS Foundation Trust,Kent and Canterbury Hospital,%,Sev_inv_dys_<2wks_wait_All_Ages,-2.0000000000000000000
26a,2019-20,R8,South East,RVV,East Kent Hospitals University NHS Foundation Trust,Kent and Canterbury Hospital,Number,Gland_neo_number_cases_All_Ages,1
26a,2019-20,R8,South East,RVV,East Kent Hospitals University NHS Foundation Trust,Kent and Canterbury Hospital,%,Gland_neo_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R8,South East,RVV,East Kent Hospitals University NHS Foundation Trust,Kent and Canterbury Hospital,Number,Appointments_Colposcopy_All_Ages,526
26a,2019-20,R8,South East,RVV,East Kent Hospitals University NHS Foundation Trust,Kent and Canterbury Hospital,%,Attended_Colposcopy_All_Ages,78.3269961977186000000
